,id,title,subtitle,sq_mt_built,sq_mt_useful,n_rooms,n_bathrooms,floor,neighborhood_id,rent_price,buy_price,house_type_id,is_new_development,is_renewal_needed,energy_certificate,has_parking,is_exterior,tipo,barrio_pm2,barrio,distr,e_certificate
20678,1064,"Piso en venta en paseo de las Delicias, 63 F","Delicias, Madrid",110.0,100.0,4,2.0,1,Neighborhood 2: Delicias (3972.6 €/m2) - District 1: Arganzuela,1370,370000,HouseType 1: Pisos,0,0,en trámite,1,1,0.0,3.9726,Delicias,Arganzuela,0
20679,1063,"Piso en venta en paseo del Molino, 8","Legazpi, Madrid",89.0,75.65,2,2.0,1,Neighborhood 4: Legazpi (4486.93 €/m2) - District 1: Arganzuela,1428,395000,HouseType 1: Pisos,0,0,no indicado,1,1,0.0,4.48693,Legazpi,Arganzuela,0
20681,1061,"Piso en venta en calle de Embajadores, 158","Chopera, Madrid",46.0,40.0,1,1.0,3,Neighborhood 1: Chopera (3783.78 €/m2) - District 1: Arganzuela,1009,230000,HouseType 1: Pisos,0,0,no indicado,0,1,0.0,3.78378,Chopera,Arganzuela,0
20682,1060,"Piso en venta en calle de Carmen Cobeña, 3","Acacias, Madrid",110.0,93.5,3,2.0,1,Neighborhood 5: Acacias (4208.0 €/m2) - District 1: Arganzuela,1496,425000,HouseType 1: Pisos,0,1,no indicado,0,1,0.0,4.208,Acacias,Arganzuela,0
20683,1059,"Piso en venta en calle de Martín de Vargas, 31","Acacias, Madrid",56.0,50.0,2,1.0,1,Neighborhood 5: Acacias (4208.0 €/m2) - District 1: Arganzuela,1064,249000,HouseType 1: Pisos,0,0,en trámite,0,0,0.0,4.208,Acacias,Arganzuela,0
20684,1058,"Piso en venta en calle de Toledo, 124","Imperial, Madrid",89.0,75.65,3,1.0,2,Neighborhood 3: Imperial (4098.59 €/m2) - District 1: Arganzuela,1275,330000,HouseType 1: Pisos,0,0,E,0,1,0.0,4.09859,Imperial,Arganzuela,3
20685,1057,"Ático en venta en calle de Tarragona, 12","Palos de Moguer, Madrid",76.0,64.6,2,1.0,4,Neighborhood 6: Palos de Moguer (3975.0 €/m2) - District 1: Arganzuela,1262,325000,HouseType 5: Áticos,0,0,en trámite,0,1,2.0,3.975,Palos de,Arganzuela,0
20686,1056,"Piso en venta en calle de Embajadores, 177","Delicias, Madrid",120.0,90.0,3,2.0,1,Neighborhood 2: Delicias (3972.6 €/m2) - District 1: Arganzuela,1655,495000,HouseType 1: Pisos,0,0,F,1,0,0.0,3.9726,Delicias,Arganzuela,2
20687,1055,"Ático en venta en calle de Fray Luis de León, 3","Palos de Moguer, Madrid",100.0,80.0,2,2.0,3,Neighborhood 6: Palos de Moguer (3975.0 €/m2) - District 1: Arganzuela,1598,470000,HouseType 5: Áticos,0,0,no indicado,0,0,2.0,3.975,Palos de,Arganzuela,0
20688,1054,Piso en venta en calle Puerto de Miravete 10 s/n,"Legazpi, Madrid",95.0,80.75,2,2.0,9,Neighborhood 4: Legazpi (4486.93 €/m2) - District 1: Arganzuela,1530,440000,HouseType 1: Pisos,0,0,en trámite,0,1,0.0,4.48693,Legazpi,Arganzuela,0
20689,1053,"Piso en venta en calle de Juan Duque, 16","Imperial, Madrid",114.0,85.0,2,2.0,1,Neighborhood 3: Imperial (4098.59 €/m2) - District 1: Arganzuela,1195,298000,HouseType 1: Pisos,0,0,en trámite,0,1,0.0,4.09859,Imperial,Arganzuela,0
20690,1052,Piso en venta en Palos de Moguer,"Arganzuela, Madrid",95.0,90.0,2,2.0,0,Neighborhood 6: Palos de Moguer (3975.0 €/m2) - District 1: Arganzuela,1172,289000,HouseType 1: Pisos,0,0,A,0,1,0.0,3.975,Palos de,Arganzuela,7
20692,1050,Piso en venta en Delicias,"Arganzuela, Madrid",80.0,68.0,2,1.0,5,Neighborhood 2: Delicias (3972.6 €/m2) - District 1: Arganzuela,1358,365000,HouseType 1: Pisos,0,0,en trámite,0,1,0.0,3.9726,Delicias,Arganzuela,0
20693,1049,Piso en venta en Palos de Moguer,"Arganzuela, Madrid",39.0,33.15,2,1.0,3,Neighborhood 6: Palos de Moguer (3975.0 €/m2) - District 1: Arganzuela,725,145000,HouseType 1: Pisos,0,1,en trámite,0,0,0.0,3.975,Palos de,Arganzuela,0
20694,1048,Piso en venta en paseo de las Delicias,"Palos de Moguer, Madrid",43.0,36.55,3,1.0,5,Neighborhood 6: Palos de Moguer (3975.0 €/m2) - District 1: Arganzuela,976,219000,HouseType 1: Pisos,0,0,en trámite,0,0,0.0,3.975,Palos de,Arganzuela,0
20695,1047,Dúplex en venta en Palos de Moguer,"Arganzuela, Madrid",120.0,100.0,4,2.0,0.5,Neighborhood 6: Palos de Moguer (3975.0 €/m2) - District 1: Arganzuela,1462,410000,HouseType 4: Dúplex,0,0,no indicado,0,1,1.0,3.975,Palos de,Arganzuela,0
20696,1046,Piso en venta en calle de Toledo,"Acacias, Madrid",57.0,49.0,2,1.0,2,Neighborhood 5: Acacias (4208.0 €/m2) - District 1: Arganzuela,1287,335000,HouseType 1: Pisos,0,1,en trámite,0,0,0.0,4.208,Acacias,Arganzuela,0
20697,1045,Piso en venta en paseo de las acacias,"Acacias, Madrid",81.0,72.0,3,2.0,4,Neighborhood 5: Acacias (4208.0 €/m2) - District 1: Arganzuela,1238,315000,HouseType 1: Pisos,0,0,en trámite,0,1,0.0,4.208,Acacias,Arganzuela,0
20698,1044,Dúplex en venta en Legazpi,"Arganzuela, Madrid",226.0,123.0,4,3.0,9,Neighborhood 4: Legazpi (4486.93 €/m2) - District 1: Arganzuela,2293,779000,HouseType 4: Dúplex,0,0,B,1,1,1.0,4.48693,Legazpi,Arganzuela,6
20699,1043,"Ático en venta en calle del Teniente Coronel Noreña, 39","Legazpi, Madrid",115.0,84.0,3,1.0,3,Neighborhood 4: Legazpi (4486.93 €/m2) - District 1: Arganzuela,1689,510000,HouseType 5: Áticos,0,0,no indicado,1,1,2.0,4.48693,Legazpi,Arganzuela,0
20700,1042,"Piso en venta en calle de las Peñuelas, 13","Acacias, Madrid",90.0,80.0,3,2.0,3,Neighborhood 5: Acacias (4208.0 €/m2) - District 1: Arganzuela,1496,425000,HouseType 1: Pisos,0,0,en trámite,1,1,0.0,4.208,Acacias,Arganzuela,0
20701,1041,"Piso en venta en calle de Linneo, 29","Imperial, Madrid",79.0,73.0,1,1.0,5,Neighborhood 3: Imperial (4098.59 €/m2) - District 1: Arganzuela,1299,340000,HouseType 1: Pisos,0,0,no indicado,0,1,0.0,4.09859,Imperial,Arganzuela,0
20702,1040,"Piso en venta en calle Guillermo de Osma, 3","Chopera, Madrid",53.0,41.0,3,1.0,3,Neighborhood 1: Chopera (3783.78 €/m2) - District 1: Arganzuela,1009,230000,HouseType 1: Pisos,0,1,no indicado,0,1,0.0,3.78378,Chopera,Arganzuela,0
20703,1039,"Piso en venta en calle de Torres Miranda, 2","Chopera, Madrid",35.0,30.0,1,1.0,1,Neighborhood 1: Chopera (3783.78 €/m2) - District 1: Arganzuela,645,124900,HouseType 1: Pisos,0,0,D,0,0,0.0,3.78378,Chopera,Arganzuela,4
20704,1038,"Piso en venta en calle Marqués de la Valdavia, 1","Palos de Moguer, Madrid",115.0,105.0,3,2.0,4,Neighborhood 6: Palos de Moguer (3975.0 €/m2) - District 1: Arganzuela,1710,519000,HouseType 1: Pisos,0,0,en trámite,0,1,0.0,3.975,Palos de,Arganzuela,0
20705,1037,"Piso en venta en calle Comandante Benítez, 3","Chopera, Madrid",93.0,67.0,2,1.0,2,Neighborhood 1: Chopera (3783.78 €/m2) - District 1: Arganzuela,1299,340000,HouseType 1: Pisos,0,0,no indicado,0,1,0.0,3.78378,Chopera,Arganzuela,0
20706,1036,Piso en venta en calle de Toledo,"Acacias, Madrid",150.0,140.0,4,2.0,4,Neighborhood 5: Acacias (4208.0 €/m2) - District 1: Arganzuela,1873,590000,HouseType 1: Pisos,0,0,C,0,1,0.0,4.208,Acacias,Arganzuela,5
20707,1035,Piso en venta en calle del Divino Vallés,"Chopera, Madrid",58.0,50.0,2,1.0,0,Neighborhood 1: Chopera (3783.78 €/m2) - District 1: Arganzuela,913,199000,HouseType 1: Pisos,0,0,en trámite,0,0,0.0,3.78378,Chopera,Arganzuela,0
20709,1033,Ático en venta en calle de Carabaña,"Legazpi, Madrid",182.0,94.0,3,2.0,5,Neighborhood 4: Legazpi (4486.93 €/m2) - District 1: Arganzuela,2378,825000,HouseType 5: Áticos,0,0,inmueble exento,1,1,2.0,4.48693,Legazpi,Arganzuela,0
20710,1032,Piso en venta en calle Embajadores,"Delicias, Madrid",126.0,107.1,3,1.0,3,Neighborhood 2: Delicias (3972.6 €/m2) - District 1: Arganzuela,1301,341000,HouseType 1: Pisos,0,0,E,0,1,0.0,3.9726,Delicias,Arganzuela,3
20711,1031,"Piso en venta en Urb. si, Delicias","Arganzuela, Madrid",105.0,89.25,5,2.0,1,Neighborhood 2: Delicias (3972.6 €/m2) - District 1: Arganzuela,1393,380000,HouseType 1: Pisos,0,1,en trámite,0,1,0.0,3.9726,Delicias,Arganzuela,0
20712,1030,Piso en venta en calle de San Alejandro,"Imperial, Madrid",107.0,90.95,4,1.0,4,Neighborhood 3: Imperial (4098.59 €/m2) - District 1: Arganzuela,1360,366000,HouseType 1: Pisos,0,1,G,0,1,0.0,4.09859,Imperial,Arganzuela,1
20713,1029,Piso en venta en Imperial,"Arganzuela, Madrid",107.0,90.95,4,2.0,4,Neighborhood 3: Imperial (4098.59 €/m2) - District 1: Arganzuela,1360,366000,HouseType 1: Pisos,0,0,en trámite,0,1,0.0,4.09859,Imperial,Arganzuela,0
20714,1028,"Piso en venta en calle Eros, 14","Legazpi, Madrid",125.0,107.0,3,2.0,7,Neighborhood 4: Legazpi (4486.93 €/m2) - District 1: Arganzuela,1758,540000,HouseType 1: Pisos,0,0,G,1,1,0.0,4.48693,Legazpi,Arganzuela,1
20715,1027,"Piso en venta en plaza de las Peñuelas, 10","Acacias, Madrid",45.0,42.0,1,1.0,3,Neighborhood 5: Acacias (4208.0 €/m2) - District 1: Arganzuela,766,156000,HouseType 1: Pisos,0,0,en trámite,0,1,0.0,4.208,Acacias,Arganzuela,0
20716,1026,"Piso en venta en paseo de las Delicias, 8","Palos de Moguer, Madrid",45.0,38.25,1,1.0,6,Neighborhood 6: Palos de Moguer (3975.0 €/m2) - District 1: Arganzuela,840,177000,HouseType 1: Pisos,0,0,no indicado,0,1,0.0,3.975,Palos de,Arganzuela,0
20717,1025,Piso en venta en paseo de las Delicias,"Delicias, Madrid",40.0,34.0,1,1.0,3,Neighborhood 2: Delicias (3972.6 €/m2) - District 1: Arganzuela,913,199000,HouseType 1: Pisos,0,0,en trámite,0,0,0.0,3.9726,Delicias,Arganzuela,0
20718,1024,Piso en venta en caceres,"Delicias, Madrid",34.0,28.0,2,1.0,0,Neighborhood 2: Delicias (3972.6 €/m2) - District 1: Arganzuela,625,120000,HouseType 1: Pisos,0,0,en trámite,0,0,0.0,3.9726,Delicias,Arganzuela,0
20719,1023,"Piso en venta en calle de Canarias, 23","Palos de Moguer, Madrid",42.0,35.7,1,1.0,-0.5,Neighborhood 6: Palos de Moguer (3975.0 €/m2) - District 1: Arganzuela,884,190000,HouseType 1: Pisos,0,1,en trámite,0,0,0.0,3.975,Palos de,Arganzuela,0
20720,1022,"Piso en venta en paseo de las Delicias, 65","Delicias, Madrid",115.0,100.0,3,2.0,3,Neighborhood 2: Delicias (3972.6 €/m2) - District 1: Arganzuela,1487,421000,HouseType 1: Pisos,0,0,no indicado,0,1,0.0,3.9726,Delicias,Arganzuela,0
20722,1020,Piso en venta en calle de Carmen Cobeña,"Acacias, Madrid",146.0,124.1,5,3.0,2,Neighborhood 5: Acacias (4208.0 €/m2) - District 1: Arganzuela,1873,590000,HouseType 1: Pisos,0,1,C,1,1,0.0,4.208,Acacias,Arganzuela,5
20723,1019,"Piso en venta en calle Laurel, 2","Acacias, Madrid",110.0,101.0,4,2.0,7,Neighborhood 5: Acacias (4208.0 €/m2) - District 1: Arganzuela,1439,400000,HouseType 1: Pisos,0,1,en trámite,0,1,0.0,4.208,Acacias,Arganzuela,0
20724,1018,Piso en venta en calle de Julián Rabanedo,"Legazpi, Madrid",105.0,95.0,3,2.0,3,Neighborhood 4: Legazpi (4486.93 €/m2) - District 1: Arganzuela,1621,480000,HouseType 1: Pisos,0,0,D,1,1,0.0,4.48693,Legazpi,Arganzuela,4
20726,1016,"Piso en venta en paseo Imperial, 39","Imperial, Madrid",121.0,102.85,3,2.0,2,Neighborhood 3: Imperial (4098.59 €/m2) - District 1: Arganzuela,1862,585000,HouseType 1: Pisos,1,0,B,0,1,0.0,4.09859,Imperial,Arganzuela,6
20729,1013,"Piso en venta en PARROCO EUSEBIO CUENCA, 34","Delicias, Madrid",65.0,55.25,2,1.0,0,Neighborhood 2: Delicias (3972.6 €/m2) - District 1: Arganzuela,884,190000,HouseType 1: Pisos,0,0,en trámite,0,1,0.0,3.9726,Delicias,Arganzuela,0
20730,1012,"Piso en venta en GENERAL PALANCA, 32","Delicias, Madrid",159.0,135.15,3,2.0,3,Neighborhood 2: Delicias (3972.6 €/m2) - District 1: Arganzuela,1558,452000,HouseType 1: Pisos,0,0,en trámite,0,1,0.0,3.9726,Delicias,Arganzuela,0
20731,1011,"Piso en venta en calle de Canarias, 27","Palos de Moguer, Madrid",47.0,39.95,2,1.0,3,Neighborhood 6: Palos de Moguer (3975.0 €/m2) - District 1: Arganzuela,917,200000,HouseType 1: Pisos,0,1,G,0,0,0.0,3.975,Palos de,Arganzuela,1
20732,1010,Piso en venta en Acacias,"Arganzuela, Madrid",113.0,96.05,3,2.0,4,Neighborhood 5: Acacias (4208.0 €/m2) - District 1: Arganzuela,1551,449000,HouseType 1: Pisos,0,0,en trámite,0,1,0.0,4.208,Acacias,Arganzuela,0
20733,1009,Piso en venta en paseo de las Delicias,"Chopera, Madrid",45.0,42.0,2,1.0,4,Neighborhood 1: Chopera (3783.78 €/m2) - District 1: Arganzuela,833,175000,HouseType 1: Pisos,0,1,en trámite,0,1,0.0,3.78378,Chopera,Arganzuela,0
20734,1008,"Piso en venta en calle Manzanares, 1","Imperial, Madrid",87.0,73.95,2,2.0,0,Neighborhood 3: Imperial (4098.59 €/m2) - District 1: Arganzuela,1735,530000,HouseType 1: Pisos,1,0,no indicado,1,1,0.0,4.09859,Imperial,Arganzuela,0
20735,1007,"Piso en venta en calle Manzanares, 1","Imperial, Madrid",82.0,69.7,2,2.0,1,Neighborhood 3: Imperial (4098.59 €/m2) - District 1: Arganzuela,1585,464000,HouseType 1: Pisos,1,0,no indicado,1,1,0.0,4.09859,Imperial,Arganzuela,0
20736,1006,Piso en venta en calle Párroco Eusebio Cuenca,"Delicias, Madrid",67.0,55.0,2,2.0,0,Neighborhood 2: Delicias (3972.6 €/m2) - District 1: Arganzuela,884,190000,HouseType 1: Pisos,0,0,F,0,1,0.0,3.9726,Delicias,Arganzuela,2
20737,1005,Piso en venta en calle de Melilla,"Acacias, Madrid",115.0,97.75,3,2.0,4,Neighborhood 5: Acacias (4208.0 €/m2) - District 1: Arganzuela,1542,445000,HouseType 1: Pisos,0,0,en trámite,0,1,0.0,4.208,Acacias,Arganzuela,0
20739,1003,Piso en venta en paseo de Santa María de la Cabeza,"Chopera, Madrid",92.0,78.2,3,1.0,1,Neighborhood 1: Chopera (3783.78 €/m2) - District 1: Arganzuela,1200,300000,HouseType 1: Pisos,0,1,en trámite,0,1,0.0,3.78378,Chopera,Arganzuela,0
20740,1002,Piso en venta en calle de Linneo,"Imperial, Madrid",49.0,44.0,3,1.0,0,Neighborhood 3: Imperial (4098.59 €/m2) - District 1: Arganzuela,798,165000,HouseType 1: Pisos,0,1,en trámite,0,0,0.0,4.09859,Imperial,Arganzuela,0
20741,1001,"Piso en venta en calle de Juan Duque, 28","Imperial, Madrid",94.0,79.9,3,1.0,5,Neighborhood 3: Imperial (4098.59 €/m2) - District 1: Arganzuela,1275,330000,HouseType 1: Pisos,0,0,en trámite,0,1,0.0,4.09859,Imperial,Arganzuela,0
20742,1000,"Piso en venta en calle Andrés de Urdaneta, 7","Legazpi, Madrid",109.0,72.0,2,2.0,2,Neighborhood 4: Legazpi (4486.93 €/m2) - District 1: Arganzuela,1633,485000,HouseType 1: Pisos,0,0,no indicado,1,1,0.0,4.48693,Legazpi,Arganzuela,0
20743,999,"Piso en venta en calle de Miguel Arredondo, Madrid","Chopera, Madrid",49.0,41.65,2,1.0,5,Neighborhood 1: Chopera (3783.78 €/m2) - District 1: Arganzuela,1036,239400,HouseType 1: Pisos,0,1,en trámite,0,1,0.0,3.78378,Chopera,Arganzuela,0
20744,998,"Piso en venta en calle de Méndez Álvaro, 64","Delicias, Madrid",89.0,75.65,3,2.0,2,Neighborhood 2: Delicias (3972.6 €/m2) - District 1: Arganzuela,1553,450000,HouseType 1: Pisos,0,0,no indicado,1,1,0.0,3.9726,Delicias,Arganzuela,0
20745,997,Piso en venta en Acacias,"Arganzuela, Madrid",130.0,110.5,3,2.0,1,Neighborhood 5: Acacias (4208.0 €/m2) - District 1: Arganzuela,1598,470000,HouseType 1: Pisos,0,0,en trámite,0,0,0.0,4.208,Acacias,Arganzuela,0
20746,996,Piso en venta en Imperial,"Arganzuela, Madrid",41.0,38.0,1,1.0,-0.5,Neighborhood 3: Imperial (4098.59 €/m2) - District 1: Arganzuela,798,165000,HouseType 1: Pisos,0,0,en trámite,0,0,0.0,4.09859,Imperial,Arganzuela,0
20747,995,Piso en venta en calle de Enrique Trompeta,"Chopera, Madrid",53.0,45.05,2,1.0,0,Neighborhood 1: Chopera (3783.78 €/m2) - District 1: Arganzuela,805,167000,HouseType 1: Pisos,0,0,en trámite,0,0,0.0,3.78378,Chopera,Arganzuela,0
20748,994,Piso en venta en calle Ancora,"Palos de Moguer, Madrid",115.0,110.0,3,2.0,0,Neighborhood 6: Palos de Moguer (3975.0 €/m2) - District 1: Arganzuela,1393,380000,HouseType 1: Pisos,0,0,B,0,1,0.0,3.975,Palos de,Arganzuela,6
20749,993,Ático en venta en calle de Vizcaya,"Palos de Moguer, Madrid",165.0,160.0,2,1.0,7,Neighborhood 6: Palos de Moguer (3975.0 €/m2) - District 1: Arganzuela,1804,560000,HouseType 5: Áticos,0,0,B,0,1,2.0,3.975,Palos de,Arganzuela,6
20750,992,"Piso en venta en glorieta Santa María de la Cabeza, Madrid","Acacias, Madrid",114.0,98.0,3,2.0,1,Neighborhood 5: Acacias (4208.0 €/m2) - District 1: Arganzuela,1299,340000,HouseType 1: Pisos,0,0,en trámite,0,1,0.0,4.208,Acacias,Arganzuela,0
20751,991,"Piso en venta en paseo de las Delicias, 93","Delicias, Madrid",113.0,96.05,4,2.0,2,Neighborhood 2: Delicias (3972.6 €/m2) - District 1: Arganzuela,1530,440000,HouseType 1: Pisos,0,0,E,0,1,0.0,3.9726,Delicias,Arganzuela,3
20752,990,"Piso en venta en calle de Embajadores, 159","Delicias, Madrid",80.0,72.0,2,1.0,1,Neighborhood 2: Delicias (3972.6 €/m2) - District 1: Arganzuela,1287,335000,HouseType 1: Pisos,0,0,E,0,0,0.0,3.9726,Delicias,Arganzuela,3
20753,989,"Piso en venta en paseo de la Virgen del Puerto, 45","Imperial, Madrid",110.0,93.5,4,2.0,7,Neighborhood 3: Imperial (4098.59 €/m2) - District 1: Arganzuela,1508,430000,HouseType 1: Pisos,0,0,A,0,1,0.0,4.09859,Imperial,Arganzuela,7
20754,988,"Piso en venta en calle Martín Soler, 7","Palos de Moguer, Madrid",103.0,92.0,3,1.0,3,Neighborhood 6: Palos de Moguer (3975.0 €/m2) - District 1: Arganzuela,1358,365000,HouseType 1: Pisos,0,0,en trámite,0,1,0.0,3.975,Palos de,Arganzuela,0
20755,987,"Piso en venta en calle Leonor de la Vega, 3","Imperial, Madrid",83.0,68.0,2,1.0,5,Neighborhood 3: Imperial (4098.59 €/m2) - District 1: Arganzuela,1275,330000,HouseType 1: Pisos,0,0,E,1,1,0.0,4.09859,Imperial,Arganzuela,3
20756,986,"Piso en venta en paseo de las Delicias, 55","Palos de Moguer, Madrid",160.0,136.0,5,2.0,1,Neighborhood 6: Palos de Moguer (3975.0 €/m2) - District 1: Arganzuela,1885,595000,HouseType 1: Pisos,0,1,A,0,1,0.0,3.975,Palos de,Arganzuela,7
20757,985,Piso en venta en calle Párroco Eusebio Cuenca,"Delicias, Madrid",59.0,50.15,2,2.0,0,Neighborhood 2: Delicias (3972.6 €/m2) - District 1: Arganzuela,884,190000,HouseType 1: Pisos,0,0,E,0,1,0.0,3.9726,Delicias,Arganzuela,3
20758,984,"Piso en venta en calle Aldea del Fresno, 24","Chopera, Madrid",45.0,38.25,2,1.0,2,Neighborhood 1: Chopera (3783.78 €/m2) - District 1: Arganzuela,917,200000,HouseType 1: Pisos,0,0,en trámite,0,1,0.0,3.78378,Chopera,Arganzuela,0
20759,983,"Piso en venta en calle de Embajadores, 274","Legazpi, Madrid",89.0,75.65,2,2.0,5,Neighborhood 4: Legazpi (4486.93 €/m2) - District 1: Arganzuela,1435,398000,HouseType 1: Pisos,0,0,en trámite,1,1,0.0,4.48693,Legazpi,Arganzuela,0
20760,982,"Piso en venta en calle de Martín Soler, 8","Palos de Moguer, Madrid",63.0,53.0,2,1.0,1,Neighborhood 6: Palos de Moguer (3975.0 €/m2) - District 1: Arganzuela,1197,299000,HouseType 1: Pisos,0,0,en trámite,0,0,0.0,3.975,Palos de,Arganzuela,0
20761,981,Piso en venta en GENERAL LACY,"Delicias, Madrid",73.0,61.0,2,1.0,0,Neighborhood 2: Delicias (3972.6 €/m2) - District 1: Arganzuela,1262,325000,HouseType 1: Pisos,0,0,en trámite,0,1,0.0,3.9726,Delicias,Arganzuela,0
20762,980,"Piso en venta en calle de la Batalla del Salado, 33","Delicias, Madrid",70.0,59.5,2,1.0,3,Neighborhood 2: Delicias (3972.6 €/m2) - District 1: Arganzuela,1299,340000,HouseType 1: Pisos,0,0,no indicado,0,1,0.0,3.9726,Delicias,Arganzuela,0
20763,979,"Piso en venta en calle San Anastasio, 2","Acacias, Madrid",125.0,107.0,3,2.0,4,Neighborhood 5: Acacias (4208.0 €/m2) - District 1: Arganzuela,1724,525000,HouseType 1: Pisos,0,0,en trámite,1,1,0.0,4.208,Acacias,Arganzuela,0
20764,978,"Piso en venta en Carvajales, 11","Acacias, Madrid",74.0,70.0,1,1.0,0,Neighborhood 5: Acacias (4208.0 €/m2) - District 1: Arganzuela,979,220000,HouseType 1: Pisos,0,0,no indicado,0,1,0.0,4.208,Acacias,Arganzuela,0
20765,977,"Piso en venta en calle de Tortosa, 3","Palos de Moguer, Madrid",67.0,63.0,3,1.0,1,Neighborhood 6: Palos de Moguer (3975.0 €/m2) - District 1: Arganzuela,1081,255000,HouseType 1: Pisos,0,1,E,0,0,0.0,3.975,Palos de,Arganzuela,3
20766,976,"Piso en venta en calle de Sodio, 19","Legazpi, Madrid",45.0,38.25,1,1.0,3,Neighborhood 4: Legazpi (4486.93 €/m2) - District 1: Arganzuela,1174,290000,HouseType 1: Pisos,0,0,en trámite,1,1,0.0,4.48693,Legazpi,Arganzuela,0
20767,975,"Piso en venta en calle del Hierro, 19","Delicias, Madrid",86.0,60.0,2,2.0,2,Neighborhood 2: Delicias (3972.6 €/m2) - District 1: Arganzuela,1405,385000,HouseType 1: Pisos,0,0,no indicado,1,0,0.0,3.9726,Delicias,Arganzuela,0
20768,974,"Piso en venta en calle de Linneo, Madrid","Imperial, Madrid",71.0,60.35,1,1.0,0,Neighborhood 3: Imperial (4098.59 €/m2) - District 1: Arganzuela,1177,291000,HouseType 1: Pisos,0,0,en trámite,0,1,0.0,4.09859,Imperial,Arganzuela,0
20769,973,"Piso en venta en calle de Manzanares, Madrid","Imperial, Madrid",81.0,68.85,1,1.0,0,Neighborhood 3: Imperial (4098.59 €/m2) - District 1: Arganzuela,1280,332100,HouseType 1: Pisos,0,0,en trámite,0,1,0.0,4.09859,Imperial,Arganzuela,0
20770,972,"Piso en venta en calle Tarragona, 12","Palos de Moguer, Madrid",34.0,33.0,2,1.0,4,Neighborhood 6: Palos de Moguer (3975.0 €/m2) - District 1: Arganzuela,666,130000,HouseType 1: Pisos,0,0,no indicado,0,0,0.0,3.975,Palos de,Arganzuela,0
20771,971,Ático en venta en calle de Carabaña,"Legazpi, Madrid",184.0,94.0,3,2.0,5,Neighborhood 4: Legazpi (4486.93 €/m2) - District 1: Arganzuela,2378,825000,HouseType 5: Áticos,0,0,inmueble exento,1,1,2.0,4.48693,Legazpi,Arganzuela,0
20772,970,Piso en venta en Acacias,"Arganzuela, Madrid",35.0,29.75,1,1.0,3,Neighborhood 5: Acacias (4208.0 €/m2) - District 1: Arganzuela,743,149900,HouseType 1: Pisos,0,0,en trámite,0,0,0.0,4.208,Acacias,Arganzuela,0
20773,969,Piso en venta en Palos de Moguer,"Arganzuela, Madrid",35.0,29.75,1,1.0,3,Neighborhood 6: Palos de Moguer (3975.0 €/m2) - District 1: Arganzuela,743,149900,HouseType 1: Pisos,0,0,en trámite,0,0,0.0,3.975,Palos de,Arganzuela,0
20774,968,Piso en venta en Delicias,"Arganzuela, Madrid",50.0,42.5,2,1.0,0,Neighborhood 2: Delicias (3972.6 €/m2) - District 1: Arganzuela,816,169900,HouseType 1: Pisos,0,0,en trámite,0,0,0.0,3.9726,Delicias,Arganzuela,0
20775,967,Piso en venta en calle de Toledo,"Acacias, Madrid",365.0,310.25,9,9.0,0,Neighborhood 5: Acacias (4208.0 €/m2) - District 1: Arganzuela,1885,595000,HouseType 1: Pisos,0,1,en trámite,0,1,0.0,4.208,Acacias,Arganzuela,0
20776,966,"Piso en venta en calle de Melilla, 3","Acacias, Madrid",112.0,92.0,3,2.0,3,Neighborhood 5: Acacias (4208.0 €/m2) - District 1: Arganzuela,1528,439000,HouseType 1: Pisos,0,0,en trámite,0,1,0.0,4.208,Acacias,Arganzuela,0
20777,965,"Piso en venta en calle de Cobos de Segovia, 7","Imperial, Madrid",85.0,72.25,2,2.0,5,Neighborhood 3: Imperial (4098.59 €/m2) - District 1: Arganzuela,1553,450000,HouseType 1: Pisos,0,0,A,1,1,0.0,4.09859,Imperial,Arganzuela,7
